Edad;Retirado;ViajesDeNegocio;TarifaSalarial;Departamento;DistanciaDesdeCasa;Educacion;CampoEducacion;EmpleadosACargo;NumeroEmpleado;NivelSatisfaccion;Genero;SalarioPorHora;NivelInvolucramiento;NivelResponsabilidad;Rol;SatisfaccionTrabajo;EstadoCivil;SalarioMensual;TarifaMensual;NumEmpresasDondeTrabaja;MasDe18Horas;HorasExtra;PorcentajeIncrementoSalarioUltimoAnnio;NivelRendimiento;SatisfaccionEmpresa;HorasEstandar;PlanSalarioComplementario;TotalAnniosTrabajados;FormacionUltimoAnnio;BalanceTrabajoVida;FechaIngresoEmpresa;AnniosEnEmpresa;AnniosRolActual;AnniosDesdeUltimaPromocion;AnniosActualDirector
27;No;Viaja-Pocas-Veces;1054;Investigacion & Desarrollo;8;3;Medicina;1;1751;3;Femenino;67;3;1;Cientifico de investigacion;4;Soltero;3445;6152;1;S;No;11;3;3;80;0;6;5;2;25/10/2015;6;2;1;4
29;Si;Viaja-Pocas-Veces;428;Ventas;9;3;Mercadeo;1;1752;2;Femenino;52;1;1;Representante de ventas;2;Soltero;2760;14630;1;S;No;13;3;3;80;0;2;3;3;14/09/2019;2;2;2;2
29;No;Viaja-Frecuentemente;461;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1753;4;Masculino;70;4;2;Representante atencion medica;3;Soltero;6294;23060;8;S;Si;12;3;4;80;0;10;5;4;5/10/2018;3;2;0;2
30;No;Viaja-Pocas-Veces;979;Ventas;15;2;Mercadeo;1;1754;3;Masculino;94;2;3;Ejecutivo de ventas;1;Divorciado;7140;3088;2;S;No;11;3;1;80;1;12;2;3;12/07/2014;7;7;1;7
34;No;Viaja-Pocas-Veces;181;Investigacion & Desarrollo;2;4;Medicina;1;1755;4;Masculino;97;4;1;Cientifico de investigacion;4;Casado;2932;5586;0;S;Si;14;3;1;80;3;6;3;3;19/02/2016;5;0;1;2
33;No;No-Viaja;1283;Ventas;2;3;Mercadeo;1;1756;4;Femenino;62;3;2;Ejecutivo de ventas;2;Soltero;5147;10697;8;S;No;15;3;4;80;0;13;2;2;14/05/2010;11;7;1;7
49;No;Viaja-Pocas-Veces;1313;Ventas;11;4;Mercadeo;1;1757;4;Femenino;80;3;2;Ejecutivo de ventas;4;Soltero;4507;8191;3;S;No;12;3;3;80;0;8;1;4;2/08/2016;5;1;0;4
33;Si;Viaja-Pocas-Veces;211;Ventas;16;3;Ciencias de la vida;1;1758;1;Femenino;74;3;3;Ejecutivo de ventas;1;Soltero;8564;10092;2;S;Si;20;4;3;80;0;11;2;2;18/11/2021;0;0;0;0
38;No;Viaja-Frecuentemente;594;Investigacion & Desarrollo;2;2;Medicina;1;1760;3;Femenino;75;2;1;Tecnico de laboratorio;2;Casado;2468;15963;4;S;No;14;3;2;80;1;9;4;2;28/09/2015;6;1;0;5
31;Si;Viaja-Pocas-Veces;1079;Ventas;16;4;Mercadeo;1;1761;1;Masculino;70;3;3;Ejecutivo de ventas;3;Casado;8161;19002;2;S;No;13;3;1;80;3;10;2;3;6/04/2020;1;0;0;0
29;No;Viaja-Pocas-Veces;590;Investigacion & Desarrollo;4;3;Nivel tecnico;1;1762;4;Femenino;91;2;1;Cientifico de investigacion;1;Divorciado;2109;10007;1;S;No;13;3;3;80;1;1;2;3;27/01/2020;1;0;0;0
30;No;Viaja-Pocas-Veces;305;Investigacion & Desarrollo;16;3;Ciencias de la vida;1;1763;3;Masculino;58;4;2;Representante atencion medica;3;Casado;5294;9128;3;S;No;16;3;3;80;1;10;3;3;21/02/2014;7;0;1;7
32;No;No-Viaja;953;Investigacion & Desarrollo;5;4;Nivel tecnico;1;1764;2;Masculino;65;3;1;Cientifico de investigacion;2;Soltero;2718;17674;2;S;No;14;3;2;80;0;12;3;3;18/06/2014;7;7;0;7
38;No;Viaja-Pocas-Veces;833;Investigacion & Desarrollo;18;3;Medicina;1;1766;2;Masculino;60;1;2;Representante atencion medica;4;Casado;5811;24539;3;S;Si;16;3;3;80;1;15;2;3;23/02/2020;1;0;1;0
43;Si;Viaja-Frecuentemente;807;Investigacion & Desarrollo;17;3;Nivel tecnico;1;1767;3;Masculino;38;2;1;Cientifico de investigacion;3;Casado;2437;15587;9;S;Si;16;3;4;80;1;6;4;3;27/11/2020;1;0;0;0
42;No;Viaja-Pocas-Veces;855;Investigacion & Desarrollo;12;3;Medicina;1;1768;2;Masculino;57;3;1;Tecnico de laboratorio;2;Divorciado;2766;8952;8;S;No;22;4;2;80;3;7;6;2;19/02/2016;5;3;0;4
55;No;Viaja-Pocas-Veces;478;Investigacion & Desarrollo;2;3;Medicina;1;1770;3;Masculino;60;2;5;Director de investigacion;1;Casado;19038;19805;8;S;No;12;3;2;80;3;34;2;3;5/03/2020;1;0;0;0
33;No;No-Viaja;775;Investigacion & Desarrollo;4;3;Nivel tecnico;1;1771;4;Masculino;90;3;2;Cientifico de investigacion;2;Divorciado;3055;6194;5;S;No;15;3;4;80;2;11;2;2;14/08/2012;9;8;1;7
41;No;Viaja-Pocas-Veces;548;Investigacion & Desarrollo;9;4;Ciencias de la vida;1;1772;3;Masculino;94;3;1;Tecnico de laboratorio;1;Divorciado;2289;20520;1;S;No;20;4;2;80;2;5;2;3;17/10/2016;5;3;0;4
34;No;No-Viaja;1375;Ventas;10;3;Ciencias de la vida;1;1774;4;Masculino;87;3;2;Ejecutivo de ventas;3;Divorciado;4001;12313;1;S;Si;14;3;3;80;1;15;3;3;4/05/2006;15;14;0;7
53;No;No-Viaja;661;Investigacion & Desarrollo;1;4;Medicina;1;1775;1;Femenino;60;2;4;Director de manufactura;3;Casado;12965;22308;4;S;Si;20;4;4;80;3;27;2;2;25/07/2018;3;2;0;2
43;No;Viaja-Pocas-Veces;244;Talento Humano;2;3;Ciencias de la vida;1;1778;2;Masculino;97;3;1;Talento Humano;4;Soltero;3539;5033;0;S;No;13;3;2;80;0;10;5;3;4/11/2012;9;7;1;8
34;No;Viaja-Pocas-Veces;511;Ventas;3;2;Ciencias de la vida;1;1779;4;Femenino;32;1;2;Ejecutivo de ventas;4;Soltero;6029;25353;5;S;No;12;3;1;80;0;6;3;3;6/08/2019;2;2;2;2
21;Si;Viaja-Pocas-Veces;337;Ventas;7;1;Mercadeo;1;1780;2;Masculino;31;3;1;Representante de ventas;2;Soltero;2679;4567;1;S;No;13;3;2;80;0;1;3;3;18/05/2020;1;0;1;0
38;No;Viaja-Pocas-Veces;1153;Investigacion & Desarrollo;6;2;Otro;1;1782;4;Femenino;40;2;1;Tecnico de laboratorio;3;Casado;3702;16376;1;S;No;11;3;2;80;1;5;3;3;14/11/2016;5;4;0;4
22;Si;Viaja-Pocas-Veces;1294;Investigacion & Desarrollo;8;1;Medicina;1;1783;3;Femenino;79;3;1;Tecnico de laboratorio;1;Casado;2398;15999;1;S;Si;17;3;3;80;0;1;6;3;9/07/2020;1;0;0;0
31;No;Viaja-Pocas-Veces;196;Ventas;29;4;Mercadeo;1;1784;1;Femenino;91;2;2;Ejecutivo de ventas;4;Casado;5468;13402;1;S;No;14;3;1;80;2;13;3;3;1/09/2009;12;7;5;7
51;No;Viaja-Pocas-Veces;942;Investigacion & Desarrollo;3;3;Nivel tecnico;1;1786;1;Femenino;53;3;3;Director;3;Casado;13116;22984;2;S;No;11;3;4;80;0;15;2;3;22/05/2019;2;2;2;2
37;No;Viaja-Pocas-Veces;589;Ventas;9;2;Mercadeo;1;1787;2;Masculino;46;2;2;Ejecutivo de ventas;2;Casado;4189;8800;1;S;No;14;3;1;80;2;5;2;3;2/01/2016;5;2;0;3
46;No;Viaja-Pocas-Veces;734;Investigacion & Desarrollo;2;4;Medicina;1;1789;3;Masculino;46;3;5;Director de investigacion;4;Divorciado;19328;14218;7;S;Si;17;3;3;80;1;24;3;3;26/10/2019;2;1;2;2
36;No;Viaja-Pocas-Veces;1383;Investigacion & Desarrollo;10;3;Ciencias de la vida;1;1790;4;Masculino;90;3;3;Representante atencion medica;1;Casado;8321;25949;7;S;Si;13;3;4;80;1;15;1;3;11/03/2009;12;8;5;7
44;Si;Viaja-Frecuentemente;429;Investigacion & Desarrollo;1;2;Medicina;1;1792;3;Masculino;99;3;1;Cientifico de investigacion;2;Divorciado;2342;11092;1;S;Si;12;3;3;80;3;6;2;2;4/01/2016;5;3;2;3
37;No;Viaja-Pocas-Veces;1239;Talento Humano;8;2;Otro;1;1794;3;Masculino;89;3;2;Talento Humano;2;Divorciado;4071;12832;2;S;No;13;3;3;80;0;19;4;2;9/07/2011;10;0;4;7
35;Si;Viaja-Pocas-Veces;303;Ventas;27;3;Ciencias de la vida;1;1797;3;Masculino;84;3;2;Ejecutivo de ventas;4;Soltero;5813;13492;1;S;Si;18;3;4;80;0;10;2;3;7/05/2011;10;7;7;7
33;No;Viaja-Pocas-Veces;867;Investigacion & Desarrollo;8;4;Ciencias de la vida;1;1798;4;Masculino;90;4;1;Cientifico de investigacion;1;Casado;3143;6076;6;S;No;19;3;2;80;1;14;1;3;25/01/2011;10;8;7;6
28;No;Viaja-Pocas-Veces;1181;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1799;3;Masculino;82;3;1;Cientifico de investigacion;4;Casado;2044;5531;1;S;No;11;3;3;80;1;5;6;4;11/01/2016;5;3;0;3
39;No;Viaja-Pocas-Veces;1253;Investigacion & Desarrollo;10;1;Medicina;1;1800;3;Masculino;65;3;3;Director de investigacion;3;Soltero;13464;7914;7;S;No;21;4;3;80;0;9;3;3;19/11/2017;4;3;2;2
46;No;No-Viaja;849;Ventas;26;2;Ciencias de la vida;1;1801;2;Masculino;98;2;2;Ejecutivo de ventas;2;Soltero;7991;25166;8;S;No;15;3;3;80;0;6;3;3;15/10/2019;2;2;2;2
40;No;Viaja-Pocas-Veces;616;Investigacion & Desarrollo;2;2;Ciencias de la vida;1;1802;3;Femenino;99;3;1;Tecnico de laboratorio;1;Casado;3377;25605;4;S;No;17;3;4;80;1;7;5;2;27/06/2017;4;3;0;2
42;No;Viaja-Pocas-Veces;1128;Investigacion & Desarrollo;13;3;Medicina;1;1803;2;Masculino;95;4;2;Representante atencion medica;1;Casado;5538;5696;5;S;No;18;3;3;80;2;10;2;2;17/08/2021;0;0;0;0
35;No;No-Viaja;1180;Investigacion & Desarrollo;2;2;Medicina;1;1804;2;Masculino;90;3;2;Director de manufactura;4;Divorciado;5762;24442;2;S;No;14;3;3;80;1;15;6;3;12/03/2014;7;7;1;7
38;No;No-Viaja;1336;Talento Humano;2;3;Talento Humano;1;1805;1;Masculino;100;3;1;Talento Humano;2;Divorciado;2592;7129;5;S;No;13;3;4;80;3;13;3;3;6/08/2010;11;10;3;8
34;Si;Viaja-Frecuentemente;234;Investigacion & Desarrollo;9;4;Ciencias de la vida;1;1807;4;Masculino;93;3;2;Tecnico de laboratorio;1;Casado;5346;6208;4;S;No;17;3;3;80;1;11;3;2;1/04/2014;7;1;0;7
37;Si;Viaja-Pocas-Veces;370;Investigacion & Desarrollo;10;4;Medicina;1;1809;4;Masculino;58;3;2;Director de manufactura;1;Soltero;4213;4992;1;S;No;15;3;2;80;0;10;4;1;2/04/2011;10;3;0;8
39;No;Viaja-Frecuentemente;766;Ventas;20;3;Ciencias de la vida;1;1812;3;Masculino;83;3;2;Ejecutivo de ventas;4;Divorciado;4127;19188;2;S;No;18;3;4;80;1;7;6;3;2/02/2019;2;1;2;2
43;No;No-Viaja;343;Investigacion & Desarrollo;9;3;Ciencias de la vida;1;1813;1;Masculino;52;3;1;Cientifico de investigacion;3;Soltero;2438;24978;4;S;No;13;3;3;80;0;7;2;2;20/11/2018;3;2;1;2
41;No;Viaja-Pocas-Veces;447;Investigacion & Desarrollo;5;3;Ciencias de la vida;1;1814;2;Masculino;85;4;2;Representante atencion medica;2;Soltero;6870;15530;3;S;No;12;3;1;80;0;11;3;1;9/01/2018;3;2;1;2
41;No;Viaja-Pocas-Veces;796;Ventas;4;1;Mercadeo;1;1815;3;Femenino;81;3;3;Ejecutivo de ventas;3;Divorciado;10447;26458;0;S;Si;13;3;4;80;1;23;3;4;26/03/1999;22;14;13;5
30;No;Viaja-Pocas-Veces;1092;Investigacion & Desarrollo;10;3;Medicina;1;1816;1;Femenino;64;3;3;Director de manufactura;3;Soltero;9667;2739;9;S;No;14;3;2;80;0;9;3;3;13/02/2014;7;7;0;2
26;Si;Viaja-Pocas-Veces;920;Talento Humano;20;2;Medicina;1;1818;4;Femenino;69;3;1;Talento Humano;2;Casado;2148;6889;0;S;Si;11;3;3;80;0;6;3;3;16/11/2016;5;1;1;4
46;Si;Viaja-Pocas-Veces;261;Investigacion & Desarrollo;21;2;Medicina;1;1821;4;Femenino;66;3;2;Representante atencion medica;2;Casado;8926;10842;4;S;No;22;4;4;80;1;13;2;4;14/06/2012;9;7;3;7
40;No;Viaja-Pocas-Veces;1194;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1822;3;Femenino;52;3;2;Representante atencion medica;4;Divorciado;6513;9060;4;S;No;17;3;4;80;1;12;3;3;26/09/2016;5;3;0;3
34;No;Viaja-Pocas-Veces;810;Ventas;8;2;Nivel tecnico;1;1823;2;Masculino;92;4;2;Ejecutivo de ventas;3;Casado;6799;22128;1;S;No;21;4;3;80;2;10;5;3;6/05/2011;10;8;4;8
58;No;No-Viaja;350;Ventas;2;3;Medicina;1;1824;2;Masculino;52;3;4;Director;2;Divorciado;16291;22577;4;S;No;22;4;4;80;1;37;0;2;6/10/2005;16;9;14;14
35;No;Viaja-Pocas-Veces;185;Investigacion & Desarrollo;23;4;Medicina;1;1826;2;;91;1;1;Tecnico de laboratorio;3;;2705;9696;0;S;No;16;3;2;80;1;6;2;4;17/03/2016;5;4;0;3
47;No;Viaja-Pocas-Veces;1001;Investigacion & Desarrollo;4;3;Ciencias de la vida;1;1827;3;;92;2;3;Director de manufactura;2;;10333;19271;8;S;Si;12;3;3;80;1;28;4;3;24/01/1999;22;11;14;10
40;No;Viaja-Pocas-Veces;750;Investigacion & Desarrollo;12;3;Ciencias de la vida;1;1829;2;;47;3;2;Representante atencion medica;1;;4448;10748;2;S;No;12;3;2;80;1;15;3;3;1/05/2014;7;4;7;7
54;No;Viaja-Pocas-Veces;431;Investigacion & Desarrollo;7;4;Medicina;1;1830;4;;68;3;2;Cientifico de investigacion;4;;6854;15696;4;S;No;15;3;2;80;1;14;2;2;4/09/2014;7;1;1;7
31;No;Viaja-Frecuentemente;1125;Ventas;7;4;Mercadeo;1;1833;1;;68;3;3;Ejecutivo de ventas;1;;9637;8277;2;S;No;14;3;4;80;2;9;3;3;24/11/2018;3;2;2;2
28;No;Viaja-Pocas-Veces;1217;Investigacion & Desarrollo;1;3;Medicina;1;1834;3;;67;3;1;Cientifico de investigacion;1;;3591;12719;1;S;No;25;4;3;80;1;3;3;3;19/03/2018;3;2;1;2
38;No;Viaja-Pocas-Veces;723;Ventas;2;4;Mercadeo;1;1835;2;;77;1;2;Representante de ventas;4;;5405;4244;2;S;Si;20;4;1;80;2;20;4;2;1/08/2017;4;2;0;3
26;No;Viaja-Pocas-Veces;572;Ventas;10;3;Medicina;1;1836;3;Masculino;46;3;2;Ejecutivo de ventas;4;Soltero;4684;9125;1;S;No;13;3;1;80;0;5;4;3;26/02/2016;5;3;1;2
58;No;Viaja-Frecuentemente;1216;Investigacion & Desarrollo;15;4;Ciencias de la vida;1;1837;1;Masculino;87;3;4;Director de investigacion;3;Casado;15787;21624;2;S;Si;14;3;2;80;0;23;3;3;9/04/2019;2;2;2;2
18;No;No-Viaja;1431;Investigacion & Desarrollo;14;3;Medicina;1;1839;2;Femenino;33;3;1;Cientifico de investigacion;3;Soltero;1514;8018;1;S;No;16;3;3;80;0;0;4;1;9/05/2021;0;0;0;0
31;Si;Viaja-Pocas-Veces;359;Talento Humano;18;5;Talento Humano;1;1842;4;Masculino;89;4;1;Talento Humano;1;Casado;2956;21495;0;S;No;17;3;3;80;0;2;4;3;19/08/2020;1;0;0;0
29;Si;Viaja-Pocas-Veces;350;Talento Humano;13;3;Talento Humano;;1844;1;Masculino;56;2;1;Talento Humano;1;Divorciado;2335;3157;4;S;Si;15;3;4;80;3;4;3;3;3/08/2019;2;2;2;0
45;No;No-Viaja;589;Ventas;2;4;Ciencias de la vida;;1845;3;Femenino;67;3;2;Ejecutivo de ventas;3;Casado;5154;19665;4;S;No;22;4;2;80;2;10;3;4;7/08/2013;8;7;5;7
36;No;Viaja-Pocas-Veces;430;Investigacion & Desarrollo;2;4;Otro;;1847;4;Femenino;73;3;2;Cientifico de investigacion;2;Casado;6962;19573;4;S;Si;22;4;4;80;1;15;2;3;15/01/2020;1;0;0;0
43;No;Viaja-Frecuentemente;1422;Ventas;2;4;Ciencias de la vida;;1849;1;Masculino;92;3;2;Ejecutivo de ventas;4;Casado;5675;19246;1;S;No;20;4;3;80;1;7;5;3;17/08/2014;7;7;7;7
27;No;Viaja-Frecuentemente;1297;Investigacion & Desarrollo;5;2;Ciencias de la vida;;1850;4;Femenino;53;3;1;Tecnico de laboratorio;4;Soltero;2379;19826;0;S;Si;14;3;3;80;0;6;3;2;3/03/2016;5;4;0;2
29;No;Viaja-Frecuentemente;574;Investigacion & Desarrollo;20;1;Medicina;;1852;4;Masculino;40;3;1;Tecnico de laboratorio;4;Casado;3812;7003;1;S;No;13;3;2;80;0;11;3;4;7/04/2010;11;8;3;10
32;No;Viaja-Frecuentemente;1318;Ventas;10;4;Mercadeo;;1853;4;Masculino;79;3;2;Ejecutivo de ventas;4;Soltero;4648;26075;8;S;No;13;3;3;80;0;4;2;4;4/07/2021;0;0;0;0
42;No;No-Viaja;355;Investigacion & Desarrollo;10;4;Nivel tecnico;;1854;3;Masculino;38;3;1;Cientifico de investigacion;3;;2936;6161;3;S;No;22;4;2;80;2;10;1;2;12/03/2015;6;3;3;3
47;No;Viaja-Pocas-Veces;207;Investigacion & Desarrollo;9;4;Ciencias de la vida;;1856;2;Femenino;64;3;1;Tecnico de laboratorio;3;;2105;5411;4;S;No;12;3;3;80;0;7;2;3;25/08/2019;2;2;2;0
46;No;Viaja-Pocas-Veces;706;Investigacion & Desarrollo;2;2;Ciencias de la vida;;1857;4;Masculino;82;3;3;Director de manufactura;4;;8578;19989;3;S;No;14;3;3;80;1;12;4;2;12/09/2012;9;8;4;7
28;No;No-Viaja;280;Talento Humano;1;2;Ciencias de la vida;;1858;3;Masculino;43;3;1;Talento Humano;4;Divorciado;2706;10494;1;S;No;15;3;2;80;1;3;2;3;13/06/2018;3;2;2;2
29;No;Viaja-Pocas-Veces;726;Investigacion & Desarrollo;29;1;Ciencias de la vida;;1859;4;Masculino;93;1;2;Representante atencion medica;3;Divorciado;6384;21143;8;S;No;17;3;4;80;2;11;3;3;7/07/2014;7;0;1;6
42;No;Viaja-Pocas-Veces;1142;Investigacion & Desarrollo;8;3;Ciencias de la vida;;1860;4;Masculino;81;3;1;Tecnico de laboratorio;3;Soltero;3968;13624;4;S;No;13;3;4;80;0;8;3;3;15/05/2021;0;0;0;0
32;Si;Viaja-Pocas-Veces;414;Ventas;2;4;Mercadeo;;1862;3;Masculino;82;2;2;Ejecutivo de ventas;2;Soltero;9907;26186;7;S;Si;12;3;3;80;0;7;3;2;19/04/2019;2;2;2;2
46;No;Viaja-Pocas-Veces;1319;Ventas;3;3;Nivel tecnico;;1863;1;Femenino;45;4;4;Ejecutivo de ventas;1;Divorciado;13225;7739;2;S;No;12;3;4;80;1;25;5;3;2/07/2002;19;17;2;8
27;No;Viaja-Pocas-Veces;728;Ventas;23;1;Medicina;;1864;2;Femenino;36;2;2;Representante de ventas;3;Casado;3540;7018;1;S;No;21;4;4;80;1;9;5;3;20/01/2012;9;8;5;8
29;No;Viaja-Pocas-Veces;352;Talento Humano;6;1;Medicina;;1865;4;Masculino;87;2;1;Talento Humano;2;Casado;2804;15434;1;S;No;11;3;4;80;0;1;3;3;1/05/2020;1;0;0;0
43;No;Viaja-Pocas-Veces;823;Investigacion & Desarrollo;6;3;Medicina;;1866;1;Femenino;81;2;5;Director;3;Casado;19392;22539;7;S;No;13;3;4;80;0;21;2;3;21/08/2005;16;12;6;14
48;No;Viaja-Pocas-Veces;1224;Investigacion & Desarrollo;10;3;Ciencias de la vida;;1867;4;Masculino;91;2;5;Director de investigacion;2;Casado;19665;13583;4;S;No;12;3;4;80;0;29;3;3;14/08/1999;22;10;12;9
29;Si;Viaja-Frecuentemente;459;Investigacion & Desarrollo;24;2;Ciencias de la vida;;1868;4;Masculino;73;2;1;Cientifico de investigacion;4;Soltero;2439;14753;1;S;Si;24;4;2;80;0;1;3;2;28/11/2020;1;0;1;0
46;Si;Viaja-Pocas-Veces;1254;Ventas;10;3;Ciencias de la vida;1;1869;3;Femenino;64;3;3;Ejecutivo de ventas;2;Casado;7314;14011;5;S;No;21;4;3;80;3;14;2;3;21/02/2013;8;7;0;7
27;No;Viaja-Frecuentemente;1131;Investigacion & Desarrollo;15;3;Ciencias de la vida;1;1870;4;Femenino;77;2;1;Cientifico de investigacion;1;Casado;4774;23844;0;S;No;19;3;4;80;1;8;2;2;12/07/2014;7;6;7;3
39;No;Viaja-Pocas-Veces;835;Investigacion & Desarrollo;19;4;Otro;1;1871;4;Masculino;41;3;2;Cientifico de investigacion;4;Divorciado;3902;5141;8;S;No;14;3;2;80;3;7;2;3;24/04/2019;2;2;2;2
55;No;Viaja-Pocas-Veces;836;Investigacion & Desarrollo;2;4;Nivel tecnico;1;1873;2;Masculino;98;2;1;Cientifico de investigacion;4;Casado;2662;7975;8;S;No;20;4;2;80;1;19;2;4;22/09/2016;5;2;0;4
28;No;Viaja-Pocas-Veces;1172;Ventas;3;3;Medicina;1;1875;2;Femenino;78;3;1;Representante de ventas;2;Casado;2856;3692;1;S;No;19;3;4;80;1;1;3;3;23/04/2020;1;0;0;0
30;Si;Viaja-Pocas-Veces;945;Ventas;9;3;Medicina;1;1876;2;Masculino;89;3;1;Representante de ventas;4;Soltero;1081;16019;1;S;No;13;3;3;80;0;1;3;2;28/07/2020;1;0;0;0
22;Si;Viaja-Pocas-Veces;391;Investigacion & Desarrollo;7;1;Ciencias de la vida;1;1878;4;Masculino;75;3;1;Cientifico de investigacion;2;Soltero;2472;26092;1;S;Si;23;4;1;80;0;1;2;3;26/01/2020;1;0;0;0
36;No;Viaja-Pocas-Veces;1266;Ventas;10;4;Nivel tecnico;1;1880;2;Femenino;63;2;2;Ejecutivo de ventas;3;Casado;5673;6060;1;S;Si;13;3;1;80;1;10;4;3;14/08/2011;10;9;1;7
31;No;Viaja-Pocas-Veces;311;Investigacion & Desarrollo;20;3;Ciencias de la vida;1;1881;2;Masculino;89;3;2;Tecnico de laboratorio;3;Divorciado;4197;18624;1;S;No;11;3;1;80;1;10;2;3;11/11/2011;10;8;0;2
34;No;Viaja-Pocas-Veces;1480;Ventas;4;3;Ciencias de la vida;1;1882;3;Masculino;64;3;3;Ejecutivo de ventas;4;Casado;9713;24444;2;S;Si;13;3;4;80;3;9;3;3;20/07/2016;5;3;1;0
29;No;Viaja-Pocas-Veces;592;Investigacion & Desarrollo;7;3;Ciencias de la vida;1;1883;4;Masculino;59;3;1;Tecnico de laboratorio;1;Soltero;2062;19384;3;S;No;14;3;2;80;0;11;2;3;27/05/2018;3;2;1;2
37;No;Viaja-Pocas-Veces;783;Investigacion & Desarrollo;7;4;Medicina;1;1885;4;Masculino;78;3;2;Cientifico de investigacion;1;Casado;4284;13588;5;S;Si;22;4;3;80;1;16;2;3;9/06/2016;5;3;0;4
35;No;Viaja-Pocas-Veces;219;Investigacion & Desarrollo;16;2;Otro;1;1886;4;Femenino;44;2;2;Director de manufactura;2;Casado;4788;25388;0;S;Si;11;3;4;80;0;4;2;3;13/01/2018;3;2;0;2
45;No;Viaja-Pocas-Veces;556;Investigacion & Desarrollo;25;2;Ciencias de la vida;1;1888;2;Femenino;93;2;2;Director de manufactura;4;Casado;5906;23888;0;S;No;13;3;4;80;2;10;2;2;10/08/2012;9;8;3;8
36;No;Viaja-Frecuentemente;1213;Talento Humano;2;1;Talento Humano;1;1890;2;Masculino;94;2;2;Talento Humano;4;Soltero;3886;4223;1;S;No;21;4;4;80;0;10;2;2;1/07/2011;10;1;0;8
40;No;Viaja-Pocas-Veces;1137;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;1892;1;Masculino;98;3;4;Director;1;Divorciado;16823;18991;2;S;No;11;3;1;80;1;22;3;3;1/11/2002;19;7;11;16
26;No;Viaja-Pocas-Veces;482;Investigacion & Desarrollo;1;2;Ciencias de la vida;1;1893;2;Femenino;90;2;1;Cientifico de investigacion;3;Casado;2933;14908;1;S;Si;13;3;3;80;1;1;3;2;6/08/2020;1;0;1;0
27;No;Viaja-Pocas-Veces;511;Ventas;2;2;Medicina;1;1898;1;Femenino;89;4;2;Ejecutivo de ventas;3;Soltero;6500;26997;0;S;No;14;3;2;80;0;9;5;2;16/04/2013;8;7;0;7
48;No;Viaja-Frecuentemente;117;Investigacion & Desarrollo;22;3;Medicina;1;1900;4;Femenino;58;3;4;Director;4;Divorciado;17174;2437;3;S;No;11;3;2;80;1;24;3;3;24/01/1999;22;17;4;7
44;No;Viaja-Pocas-Veces;170;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;1903;2;Masculino;78;4;2;Representante atencion medica;1;Casado;5033;9364;2;S;No;15;3;4;80;1;10;5;3;4/04/2019;2;0;2;2
34;Si;No-Viaja;967;Investigacion & Desarrollo;16;4;Nivel tecnico;1;1905;4;Masculino;85;1;1;Cientifico de investigacion;1;Casado;2307;14460;1;S;Si;23;4;2;80;1;5;2;3;28/01/2016;5;2;3;0
56;Si;Viaja-Pocas-Veces;1162;Investigacion & Desarrollo;24;2;Ciencias de la vida;1;1907;1;Masculino;97;3;1;Tecnico de laboratorio;4;Soltero;2587;10261;1;S;No;16;3;4;80;0;5;3;3;26/04/2017;4;2;1;0
36;No;Viaja-Pocas-Veces;335;Ventas;17;2;Mercadeo;1;1908;3;Masculino;33;2;2;Ejecutivo de ventas;2;Casado;5507;16822;2;S;No;16;3;3;80;2;12;1;1;16/07/2017;4;2;1;3
41;No;Viaja-Pocas-Veces;337;Ventas;8;3;Mercadeo;1;1909;3;Femenino;54;3;2;Ejecutivo de ventas;2;Casado;4393;26841;5;S;No;21;4;3;80;1;14;3;3;2/09/2016;5;4;1;4
42;No;Viaja-Pocas-Veces;1396;Investigacion & Desarrollo;6;3;Medicina;1;1911;3;Masculino;83;3;3;Director de investigacion;1;Casado;13348;14842;9;S;No;13;3;2;80;1;18;3;4;6/01/2008;13;7;5;7
31;No;Viaja-Pocas-Veces;1079;Ventas;10;2;Medicina;1;1912;3;Femenino;86;3;2;Ejecutivo de ventas;4;Divorciado;6583;20115;2;S;Si;11;3;4;80;1;8;2;3;9/03/2016;5;2;1;4
34;No;Viaja-Pocas-Veces;735;Ventas;3;1;Medicina;1;1915;4;Femenino;75;2;2;Ejecutivo de ventas;4;Casado;8103;16495;3;S;Si;12;3;3;80;0;9;3;2;26/10/2017;4;2;0;1
31;No;Viaja-Pocas-Veces;471;Investigacion & Desarrollo;4;3;Medicina;1;1916;1;Femenino;62;4;1;Tecnico de laboratorio;3;Divorciado;3978;16031;8;S;No;12;3;2;80;1;4;0;2;6/06/2019;2;2;2;2
26;No;Viaja-Frecuentemente;1096;Investigacion & Desarrollo;6;3;Otro;1;1918;3;Masculino;61;4;1;Tecnico de laboratorio;4;Casado;2544;7102;0;S;No;18;3;1;80;1;8;3;3;7/03/2014;7;7;7;7
45;No;Viaja-Frecuentemente;1297;Investigacion & Desarrollo;1;4;Medicina;1;1922;2;Masculino;44;3;2;Representante atencion medica;3;Soltero;5399;14511;4;S;No;12;3;3;80;0;12;3;3;25/03/2017;4;2;0;3
